tconst,primaryTitle,startYear,genres,lead_actors_ids,runtimeMinutes,averageRating,Language,Country,numVotes,budget,BoxOffice,plot
tt0046413,Treasure of Bengal,1953,['Adventure'],"['nm0754942', 'nm0869197', 'nm1360031', 'nm0545579', 'nm0616257']",90,4.9,Italian,,49,,,"A fun fantasy classic for the entire family. In this exotic adventure, young hero Sabu is living in a remote Hindu village. There he must protect the town treasure, the world's largest ruby, from being stolen."
tt0023616,Trailing the Killer,1932,"['Adventure', 'Drama', 'Thriller']","['nm1570451', 'nm0567756', 'nm0174692', 'nm0209200', 'nm0716505']",65,5.2,English,United States,49,,,"While the original title, ""Trailing the Killer"" isn't a misnomer, it was a bit misleading since the ""trailer"" is a dog named Caesar (Caesar the Dog) and the killer is a mountain lion, aka a cougar or puma, as the narrator quickly ..."
tt0108351,Tocando fondo,1993,['Comedy'],"['nm0720277', 'nm0764450', 'nm0018872', 'nm0333466']",88,4.5,,,49,,,"Fulgencio es joven y no tiene oficio conocido. Se traslada a Madrid para vivir con su novia y aprender el negocio de papelería de su tío Andrés, un pícaro almacenista al que le gusta conseguir dinero con artimañas."
tt4877326,Trauma,2018,"['Documentary', 'War']",,91,6.7,Malayalam,India,49,0.0,0.0,"After saving lives on the battlefields of Afghanistan, the members of a medevac unit return home to their families, each wounded in different ways."
tt0153362,Twisted Tales,1994,['Horror'],"['nm0304447', 'nm0720316', 'nm0701310', 'nm0708005', 'nm0377029']",90,5.3,English,United States,49,55.0,214.0,"Horror anthology that takes on three stories. The first one entitled ""Nothing But The Truth"" deals with a compulsive liar and how his exaggerations get the better of him. Next is ""The Shooting"" about a man and how he is haunted by..."
tt0122767,Tupamaros,1997,['Documentary'],['nm0117673'],95,7.4,French English,France Italy West Germany,49,,,"Pepe Mujica, now a member of the Uruguayan parliament, and others of the Tupamaros recount the history of this urban guerrilla group: their use of armed intervention and illegal acts--even kidnapping and murder, their imprisonment..."
tt6751482,Twelfth Night,2018,"['Comedy', 'Drama', 'Romance']","['nm0120550', 'nm1368647', 'nm3938513', 'nm5532184', 'nm0171015']",166,6.8,Russian,Soviet Union,49,,,"Charming full text, modern, location based screen adaptation of William Shakespeare's play Twelfth Night."
tt0187556,Trisulam,1983,"['Action', 'Drama', 'Family']","['nm0471464', 'nm0710623', 'nm0326553', 'nm0892742']",139,6.4,Telugu,India,49,,,"Watch the full movie, Trisulam online, only on Eros Now. Ramu, a young man with strong ideals, is determined to change the fate of his village people by educating them. However, Krishna, ..."
tt12527548,Truth is the Only Client: The Official Investigation of the Murder of John F. Kennedy,2019,['Documentary'],,140,5.2,,,49,,,Archival footage and present-day interviews with surviving participants highlight the Warren Commission's investigation into the assassination of President John F. Kennedy.
tt0030898,Trouble at Midnight,1937,"['Action', 'Crime', 'Drama']","['nm0000890', 'nm0086627', 'nm0556823', 'nm0245429', 'nm0357111']",69,6.5,English,United States,48,,,Mystery about the theft of dairy cows.
tt2190469,True Love Zombie,2012,"['Comedy', 'Horror', 'Romance']","['nm4860140', 'nm4860028', 'nm2655165']",86,4.1,English,United Kingdom  United States,48,28.0,16.5,"Rhonda and Paul are a loving married couple, but when Paul is infected by an escapee from a secret zombie rehab facility, their lives change forever. After Paul is infected, he ..."
tt1306965,Tokyo Booty Nights,2004,"['Comedy', 'Drama']","['nm1241578', 'nm2635996', 'nm2900398', 'nm0411757', 'nm1923635']",62,5.8,,,48,,,Yuji and Akiko are newlyweds. Yuji dreams of being a movie star. He lands the lead role in a Pink Eiga soft-core sex film. The director requires him to have sex with the actress. Akiko goes to her high school reunion and is raped ...
tt0032057,Tropic Fury,1939,['Drama'],"['nm0035159', 'nm0222596', 'nm0581308', 'nm0385594', 'nm0873845']",62,4.0,English,United States,48,,,An investigator checks into the rumors of harsh working conditions on an Amazon rubber plantation.
tt29925558,Trope,2024,['Horror'],"['nm14426224', 'nm2844032', 'nm1115341', 'nm6560729', 'nm9776975']",86,4.1,Hindi,India,48,,,
tt0094184,Trespasses,1984,['Drama'],"['nm0026340', 'nm0001526', 'nm0240615', 'nm0608949', 'nm0926492']",101,5.8,English,New Zealand,48,0.18,,A puritanical widower is outraged when his daughter runs away to join a free-loving commune.
tt2811962,Tu Tithe Mee,1998,['Family'],"['nm1237063', 'nm0059461', 'nm1784355', 'nm0430803', 'nm1126309']",159,7.6,Marathi,India,48,,,Life gets bitter when children take decisions for their aging parents.
tt8477780,Traidores,2021,['Documentary'],,97,7.5,Spanish,Argentina Chile Mexico Puerto Rico United States,48,,,The son of one of the earliest member of the terrorist band E. T. A. Shows how he tries to understand his father. And how the nationalists turns its back to Iñaki and starts to consider him like a traitor to the independentist cause.
tt2828140,Torment,2014,['Thriller'],"['nm5616468', 'nm5616468', 'nm3070720', 'nm2156887', 'nm0367662']",91,6.9,English,Canada,48,,,"When 4 crooks break into a house in search of the holy Grail, the owner takes them hostage and torments them."
tt0380034,Triomf,2008,['Drama'],"['nm0628552', 'nm2347844', 'nm1339403', 'nm2345378', 'nm1464939']",118,6.1,,France South Africa,48,,,"Adaptation of award winning novel by Marlene van Niekerk. ""Triomf' is about the ultimate dysfunctional family, the Benades, poor white working class Afrikaner trailer trash on the eve of the country's first democratic election."
tt2245245,Trou Story,2011,['Documentary'],['nm0221306'],79,8.1,French,Canada,48,,,"A documentary on past and current business practices in Canada's mining industry, and the involved natural resources, health and taxation issues."
tt28115355,Tri kota. Zimnie kanikuly,2024,"['Adventure', 'Animation', 'Family']","['nm4794059', 'nm13861645', 'nm15999141']",65,6.3,,,48,,,"Korzhik, Caramel and Kompot dream of a bright and unusual New Year celebration, this is their main goal. But when the kitten Lollipop appears, they turn their attention to him and are forced to save Lollipop and his parents. And s..."
tt0136577,Trouba '67,1967,"['Drama', 'Thriller']","['nm0288344', 'nm0610186', 'nm0444317', 'nm0468038', 'nm0441483']",90,5.0,,,48,,,"Convinced that her suave admirer can take her away from the dangerous world she lives in, a cabaret diva falls for him. But, love stands in the way, and the guns have the final say. Is there an escape from Trouba, the haven of los..."
tt0037405,Tuvo la culpa Adán,1944,['\\N'],"['nm0244557', 'nm0260771', 'nm0209549', 'nm0130955', 'nm0729977']",88,4.8,,,48,,,"Nora leaves the convent where she has been raised to marry a relative. Just arrived she has an accident resulting in total amnesia. Her identity mistaken a new life begins for her, where she will encounter love, adventure and even..."
tt0326646,Transit,1993,['\\N'],"['nm0315528', 'nm1209790', 'nm1210801', 'nm1210794']",92,4.7,French,France Spain,48,,0.0,
tt0427956,Toolbox Murders: As It Was,2003,['Documentary'],,72,6.9,English,United States,48,0.16,0.51,Kevin Ford's take on the making of Tobe Hooper's 'Toolbox Murders'.
tt13096500,Two Friends,2015,['Drama'],"['nm8684866', 'nm8587179', 'nm0052075', 'nm11898031', 'nm2305082']",101,2.7,French,France,48,133.03,0.13,
tt0028425,Twice Branded,1936,"['Crime', 'Drama']","['nm0000051', 'nm0719328', 'nm0105274', 'nm0111653', 'nm0086684']",72,5.6,English,United Kingdom,48,,,A young businessman (James Mason) is being duped by business swindlers but his jailbird father is determined to save him.
tt0111476,Transgression,1994,"['Drama', 'Horror']","['nm1032865', 'nm0228104', 'nm1064268', 'nm2548461', 'nm1270158']",85,4.3,English,United States,48,120.0,0.66,TV reporter Mary Selby wanted to get inside the mind of a serial killer - NOW SHE CAN'T GET OUT.
tt3103124,Torn from Innocence,2020,"['Crime', 'Drama']","['nm1478650', 'nm0369885', 'nm1728080', 'nm2760252', 'nm2780564']",81,5.0,English,United States,48,,,The real story behind sex trafficking.
tt0028422,Tundra,1936,['Adventure'],"['nm0131370', 'nm0566501', 'nm0764123', 'nm0048448', 'nm0245429']",75,6.6,English,United States,48,,,"After a plane crash, a doctor treks 400 miles into the Alaskan wilderness. Based on a true story."
tt0204698,Trifling with Fate,2000,"['Comedy', 'Music', 'Romance']","['nm0314400', 'nm0334077', 'nm0124798', 'nm0371812']",93,7.6,,,48,,,"While their muse is in mourning, two novelists -- unable to work -- contemplate infidelity. Starring Bridget Moynahan as Fame. ""Unafraid to be both smart and silly"" - Lisa Nesselson, Variety."
tt1087646,Twilight,2001,"['Crime', 'Drama']","['nm0258168', 'nm0619834', 'nm2751631', 'nm6269372', 'nm14275872']",100,6.1,English,United States,48,203.0,4173.0,The body of an old woman is found on the shores of Bandar Anzali. Detective Alavi finds a photograph of the body with his phone number and the moonlight cafe of his permanent hangout written behind it.
tt14126722,Twisted Tale: The Unmaking of 'Spookies',2019,['Documentary'],,101,7.2,,,48,,,"This Rondo Hatton award-winning feature-length documentary explores the struggles of the TWISTED TALES filmmakers, cast and crew who were fired from their own movie and replaced by the financier. The movie would become the cult cl..."
tt0037409,Two-Man Submarine,1944,"['Action', 'Drama', 'Romance']","['nm0623684', 'nm0619798', 'nm0931547', 'nm0080867', 'nm0528685']",62,5.6,English,United States,48,,,Medical researchers find mold on a remote South Pacific Island and develop penicillin in their secret laboratory.
tt0021482,Tol'able David,1930,['Drama'],"['nm0188673', 'nm0001935', 'nm0910400', 'nm0444740', 'nm0106785']",65,6.8,English,United States,48,,,"Young David Kinemon is a good-natured, easy-going lad in a mountain village. Circumstances force him to take his brother's place as mailman for the community, and this brings him into deadly contact with the vicious Hatburn brothers."
tt5839328,Toxic Puzzle,2017,['Documentary'],['nm0000148'],82,7.8,English,United States,47,9.0,155.7,"Dying from diseases like ALS and Alzheimer's is a tormenting process. The diseases are on the increase worldwide. Aided by climate change and pollution, scientists believe a substance in the environment, produced by some of the sm..."
tt0103094,To Catch a Thief,1991,['Comedy'],"['nm0504899', 'nm0628806', 'nm2092142', 'nm0864784', 'nm1242526']",97,5.4,Silent (English intertitles ),United States,47,,,A big city woman moves to a country village and becomes a surrogate parent to a young boy who is targeted by a gang of criminals.
tt1181612,Tote Schwule - Lebende Lesben,2008,['Documentary'],,87,7.1,,,47,,,"The documentary tells the stories of politically committed lesbians and brave homosexuals who had to be careful, especially during the Nazi era."
tt5869240,To the New Girl,2020,"['Comedy', 'Drama']",,80,5.5,English,United States,47,,0.01,Ten women tell their exes' new flames exactly how it is during a powerful open mic night in Los Angeles.
tt8323980,Tramposos con suerte,2020,['Comedy'],"['nm0412495', 'nm1913217', 'nm4260893', 'nm2386306', 'nm5537684']",87,3.1,,,47,,,3 struggling actors commit frauds to profit from other people.
tt5862032,Tuu to Gayo,2016,['Comedy'],"['nm7435942', 'nm6051579', 'nm6806521', 'nm7782151', 'nm7435960']",130,6.9,,,47,,,Tuu to Gayo is upcoming Gujarati Movie Directed by Dhwani Gautam. It is a story of four friends and their story about marriage.
tt3377456,Trailer Made,2016,['Adventure'],"['nm8298456', 'nm5190378', 'nm8298457', 'nm0462200', 'nm5120324']",79,5.3,,,47,,,"Daniel and his new-found companion Asanda embark on an imaginative journey through different worlds to seek the ""ultimate story"" to help Peter. After traveling through fantastical lands and strange new planets Daniel finally reali..."
tt3923762,To What Remains,2021,['Documentary'],,81,8.7,English,United States,47,,,A team searches for pilots whose planes went missing during the Battle of Peleliu in World War II.
tt0311939,Troublesome Night 12,2001,"['Comedy', 'Horror']","['nm1060589', 'nm0156480', 'nm1059624', 'nm1059077', 'nm1465505']",88,4.0,Cantonese,Hong Kong China,47,,0.02,"Two beauty consultants, Sun and Aki, have been transferred to a new branch in Shenzhang, to be Branch Managers. At a disco one night, a strange man comes to them and requests that they provide beauty service at his home for his wi..."
tt0088301,Truckin' Buddy McCoy,1982,['Drama'],"['nm0461679', 'nm0001208', 'nm0739189', 'nm0641155', 'nm0281387']",82,5.6,,,47,,,Buddy's life is going nowhere. He dreams of hitting the road in a big rig truck. One day fate smiles on Buddy and his dreams come true. Can Buddy survive his adventures on the open road and still return to the woman he loves?
tt2347491,Transformation,2008,"['Drama', 'Fantasy']","['nm1383799', 'nm1194086', 'nm4950569', 'nm2376908', 'nm4992065']",86,7.6,English,United States,47,150.0,142.6,"While making a film based on Mahabharata episode of Eklavya's offering of honorarium to his Guru Dronacharya, the film director finds a new truth and that drives him to change and add something new in the screenplay."
tt0181079,Trei scrisori secrete,1974,['Drama'],"['nm0173519', 'nm0017062', 'nm0667444', 'nm0135908', 'nm0029820']",99,6.3,,,47,,,"The conflicts between the specialists and the management of a large shipyard result in the abuses committed by the director, who fires one of the foremen who has technical ideas that contradict his own."
tt0155286,Tower House,1962,"['Action', 'Drama', 'Horror']","['nm0015000', 'nm0030533', 'nm1278450', 'nm0438495']",135,5.0,Hindi,India,47,,,"Mystery surrounds the ruins of an old tower house, where at select nights, a woman comes out wailing a song, amidst people committing suicide by throwing themselves off the tower. The police investigate this, but are baffled, and ..."
tt0140952,Two Pennies Worth of Violets,1951,"['Drama', 'Romance']","['nm0045841', 'nm0099677', 'nm0150115', 'nm0163361', 'nm0180115']",98,6.5,French,France,47,,,"Thérèse, a young flower girl, tries hard to remain virtuous but the whole world seems to conspire against her, whether her petty Paris family, or her relatives in the province bristling with false respectability, or her lustful em..."
tt5752916,Traces of Gore II,2016,"['Documentary', 'Horror']","['nm6730599', 'nm4165585', 'nm4287919', 'nm8006977']",60,1.4,,,47,,,"Come join Dr. Dobrojir Ratibor and Gore von Allin on another deeply disturbing and horrifying foray into more madness and macabre full of even more blood and violence, with even more sick psychopaths and twisted killers telling th..."
tt3037288,Tres mentiras,2014,"['Drama', 'Thriller']","['nm1390413', 'nm3085379', 'nm1298293']",95,7.1,,,47,,,"1971. Three pregnant teenagers are interned in a flat in Bilbao to hide what in that time was a terrible disgrace, to be a single mother. Current time. Violet, NORA NAVAS, is a brave, strong woman that will insist on finding the t..."
